PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst N2,N1bar_N2
11.51164,12.50781,1917.32,0.73012,0.899872,0.811359838,47.05882353,17.64705882,0,23.52941176,0,5.882352941,9.981660609,0.229287206
11.17828,12.20276,1798.43,0.71436,0.934439,0.764480078,47.05882353,17.64705882,0,23.52941176,0,5.882352941,10.01837737,0.216001526
6.87343,12.16451,2800.76,0.71512,0.774775,0.923003453,47.61904762,28.57142857,0,19.04761905,0,4.761904762,9.273528598,0.318463347
5.4451,6.31092,645.76,0.49582,1.11362,0.445232665,43.90243902,39.02439024,4.87804878,9.756097561,0,2.43902439,11.18273916,0.132877658
4.93668,5.48228,785.597,0.53086,1.18498,0.447990683,55.17241379,27.5862069,0,13.79310345,0,3.448275862,15.21295441,0.597416913
4.89759,5.65614,913.914,0.55704,1.11309,0.500444708,54.23728814,28.24858757,0,14.12429379,0,3.389830508,14.23525063,0.516830753
4.51467,5.44142,500.175,0.5001,1.81828,0.275040148,43.90243902,14.63414634,0,29.26829268,0,4.87804878,15.68024269,0.401426243
4.88169,5.99991,1468.41,0.61502,1.10463,0.556765614,45.94594595,21.62162162,0,27.02702703,0,5.405405405,11.56802312,0.36658911
4.20229,5.16583,602.813,0.51252,1.16624,0.439463575,47.76119403,38.80597015,5.970149254,5.970149254,0,1.492537313,15.83777666,0.464716577
5.24025,7.13491,1971.32,0.64884,0.961266,0.674984864,47.76119403,23.88059701,0,23.88059701,0,4.47761194,10.7171624,0.270412252
6.30914,7.54763,1344.47,0.61346,1.01674,0.603359758,34.28571429,28.57142857,34.28571429,0,0,2.857142857,10.28657776,0.269147648
5.41267,6.44764,2206.57,0.63174,0.918977,0.687438315,50,26.92307692,3.846153846,15.38461538,0,3.846153846,11.36737338,0.511278063
5.21845,6.19215,1780.51,0.62202,0.959339,0.648383939,50,26.92307692,3.846153846,15.38461538,0,3.846153846,12.40215696,0.592294549
5.72948,7.70901,1552.97,0.59466,1.0049,0.591760374,50,26.92307692,3.846153846,15.38461538,0,3.846153846,11.51212782,0.403331819
6.19226,7.11646,1324.79,0.57908,1.03097,0.561684627,34.7826087,26.08695652,10.86956522,23.91304348,0,4.347826087,11.68290158,0.453729868
5.75134,6.79615,1173.51,0.5675,1.10764,0.512350583,39.28571429,37.5,10.71428571,8.928571429,0,3.571428571,11.10747018,0.219727872
5.81846,6.76349,1181.72,0.56678,1.11335,0.509076211,39.28571429,37.5,10.71428571,8.928571429,0,3.571428571,11.36368975,0.236289174
9.30306,11.01739,1290,0.65364,1.02953,0.63489165,26.86567164,44.7761194,13.43283582,8.955223881,0,5.970149254,9.55100339,0.152074442
8.81485,9.37681,1034.7,0.62004,1.01975,0.60803138,30.37974684,53.16455696,11.39240506,0,0,5.063291139,7.787610733,0.079661228
11.54677,12.36039,1097.12,0.6806,1.38142,0.492681444,44.44444444,11.11111111,0,33.33333333,0,11.11111111,8.198229881,0.158656987
5.30289,5.4946,1395.72,0.6127,0.925783,0.661818158,37.73584906,37.73584906,22.64150943,0,0,1.886792453,14.5131172,0.761296837
4.59142,5.47244,1247.91,0.55474,1.03022,0.538467512,42.64705882,35.29411765,5.882352941,11.76470588,2.941176471,1.470588235,13.6164971,0.506206233
9.13066,13.54985,3063.99,0.77418,0.629882,1.229087353,43.68932039,25.24271845,14.5631068,11.65048544,0,4.854368932,7.425335182,0.260742829
5.06628,5.31376,500.296,0.43594,1.49933,0.290756538,31.25,12.5,12.5,31.25,0,12.5,14.5404445,0.33547044
8.54605,20.14565,5410.53,0.8642,0.342062,2.526442575,54.54545455,30.3030303,0,12.12121212,0,3.03030303,4.918657527,0.329606057
7.46421,8.75902,2449.21,0.68932,0.770453,0.89469442,43.24324324,21.62162162,28.82882883,1.801801802,0,4.504504505,10.71832301,0.424962923
4.41775,4.76295,485.717,0.47632,1.31454,0.362347285,45.71428571,28.57142857,11.42857143,11.42857143,0,2.857142857,21.30477992,2.023948898
31.49051,33.05863,2906.63,0.83208,0.462445,1.799305863,51.61290323,25.80645161,4.301075269,12.90322581,1.075268817,4.301075269,7.76024629,0.314339099
4.56338,5.47883,348.291,0.45418,2.08888,0.217427521,29.26829268,0,0,58.53658537,0,12.19512195,10.79251489,0.065988666
4.1969,5.64744,1024.7,0.56064,1.08566,0.516404768,49.41176471,28.23529412,0,16.47058824,0,3.529411765,13.85906567,0.495991094
10.45745,10.54661,1438.1,0.66182,0.882268,0.75013488,36,44,8,8,0,4,9.032191109,0.194504699
10.23297,10.35764,1390.52,0.65554,0.893987,0.733276882,36,44,8,8,0,4,9.324788008,0.19848788
10.09526,10.20776,1062.17,0.6163,1.01266,0.608595185,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,7.962640618,0.116880612
9.95473,10.07029,1045.07,0.61098,1.02149,0.598126267,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,7.930037388,0.115316451
10.19883,10.32219,1419.53,0.65654,0.893387,0.734888688,37.5,41.66666667,8.333333333,8.333333333,0,4.166666667,9.242828765,0.200162698
10.23127,10.36311,1409.99,0.6572,0.890303,0.738175655,37.5,41.66666667,8.333333333,8.333333333,0,4.166666667,9.059640975,0.186009653
10.2098,10.32563,921.145,0.6122,1.16569,0.52518251,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,8.006177708,0.108196123
9.78954,9.9082,1055.67,0.6064,1.03173,0.587750671,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,7.914973357,0.11155334
9.63706,9.77409,1141.74,0.59722,0.990438,0.60298575,35.48387097,48.38709677,6.451612903,6.451612903,0,3.225806452,9.212354863,0.168375267
9.89092,10.03622,1208.74,0.6104,0.960732,0.63534888,36.66666667,46.66666667,6.666666667,6.666666667,0,3.333333333,9.290683217,0.175610331
5.16047,6.75364,2935.51,0.6548,0.798706,0.819826069,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,12.21284991,0.799064691
5.02845,6.64209,2823.58,0.65108,0.808218,0.805574734,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,12.45962462,0.825871422
5.44633,7.19383,3056.13,0.67,0.766283,0.874350599,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,11.46811302,0.721743852
5.16957,6.75186,2939.45,0.65506,0.798706,0.820151595,52.17391304,31.88405797,4.347826087,9.420289855,0,2.173913043,12.20956676,0.802813295
6.03558,10.21454,2563.33,0.68238,0.764371,0.892734026,52.29357798,30.27522936,2.752293578,11.9266055,0,2.752293578,9.847775164,0.426548216
5.96794,8.00306,3061.76,0.68974,0.730038,0.944800134,52.94117647,30.88235294,4.411764706,9.558823529,0,2.205882353,10.08977017,0.552212488
7.20236,7.55271,545.57,0.44976,1.44288,0.311709914,46.93877551,30.6122449,0,18.36734694,0,4.081632653,11.82664132,0.211287744
10.44621,10.53908,645.574,0.5418,1.07568,0.503681392,45.58823529,36.76470588,5.882352941,8.823529412,0,2.941176471,9.319974908,0.101531217
4.09504,5.33845,174.546,0.60088,1.50799,0.398464181,48.48484848,12.12121212,0,24.24242424,12.12121212,3.03030303,16.76180305,0.363288679
9.65919,15.53135,1705.48,0.73432,0.735216,0.998781311,35.29411765,11.76470588,47.05882353,0,0,5.882352941,8.43313079,0.275507433
4.72091,7.75357,1299.21,0.55784,1.06732,0.522654874,48.8372093,27.90697674,0,17.44186047,0,3.488372093,14.31318335,0.482999277
8.62307,10.48182,1495.06,0.61722,0.830424,0.743258865,38.59649123,45.61403509,3.50877193,10.52631579,0,1.754385965,8.921292141,0.180833075
8.19038,10.02152,1497.27,0.60982,0.84668,0.7202485,38.59649123,45.61403509,3.50877193,10.52631579,0,1.754385965,9.187574922,0.18786491
8.28637,10.23635,3308.72,0.7734,0.717556,1.077825285,30,0,0,60,0,10,4.670053844,0.118459041
7.89385,9.01955,3220.74,0.77522,0.713962,1.085800085,30,0,0,60,0,10,4.282370888,0.113430006
5.82599,6.17717,4176.69,0.70416,0.749009,0.940122215,51.85185185,22.22222222,0,22.22222222,0,3.703703704,10.97434161,0.616969027
6.15688,9.97626,2854.51,0.73308,0.782835,0.936442545,47.27272727,23.63636364,0,23.63636364,0,5.454545455,9.205633026,0.366459363
4.74798,5.61731,1045.48,0.54568,1.17978,0.462526912,32,36,20,8,0,4,12.20537055,0.238737228
5.12647,14.73899,2592.56,0.71414,0.739806,0.965307121,43.90243902,32.92682927,14.63414634,3.658536585,0,4.87804878,8.6350882,0.346950245
9.90606,13.79678,3776.02,0.8154,0.543859,1.49928566,55.93220339,30.50847458,0,11.01694915,0,2.542372881,6.391909263,0.298864992
10.18096,11.98539,4102.78,0.77866,0.581652,1.338704242,48.97959184,30.6122449,2.040816327,16.32653061,0,2.040816327,8.930943957,0.454760818
20.98793,21.72315,4580.18,0.89992,0.308304,2.918937153,42.35294118,28.23529412,7.058823529,15.29411765,0,7.058823529,3.99983219,0.248762608
10.23686,21.31368,3650.11,0.78646,0.503862,1.560863887,57.77777778,31.11111111,0,8.888888889,0,2.222222222,9.003874718,0.428576472
10.09364,21.10286,3623.14,0.78424,0.511736,1.53250895,57.77777778,31.11111111,0,8.888888889,0,2.222222222,9.203427018,0.44465187
9.52705,21.88013,3907.44,0.79112,0.471575,1.677612257,57.77777778,31.11111111,0,8.888888889,0,2.222222222,8.447224955,0.421620932
5.75458,7.36646,1405.71,0.59344,1.07595,0.551549793,48.55491329,25.43352601,6.936416185,15.02890173,0,4.046242775,9.829094354,0.208469785
16.92881,18.61448,4498.68,0.83828,0.43749,1.916112368,51.61290323,25.80645161,2.580645161,15.48387097,0,4.516129032,5.899771372,0.293898025
4.6855,5.54904,344.133,0.4217,1.2621,0.334125664,47.95918367,39.79591837,1.020408163,9.183673469,0,2.040816327,13.82488758,0.166959471
4.86094,6.48832,816.468,0.51428,1.33798,0.384370469,41.73913043,27.82608696,3.47826087,20.86956522,0,6.086956522,12.76815598,0.314542613
4.74657,6.37536,775.425,0.5131,1.3786,0.372189177,41.73913043,27.82608696,3.47826087,20.86956522,0,6.086956522,13.57721126,0.357059767
7.50799,8.31867,1042.15,0.5793,1.3283,0.436121358,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,11.36606911,0.185707558
6.38588,6.55466,655.426,0.53696,1.38595,0.387431004,31.57894737,10.52631579,52.63157895,0,0,5.263157895,11.50250803,0.187440045
5.70379,7.95789,1708.74,0.61892,1.02105,0.606160325,43.75,18.75,6.25,25,0,6.25,10.46682783,0.311671861
7.16704,7.9618,973.163,0.56886,1.42154,0.400171645,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,11.03294964,0.168341339
6.80286,8.39634,1923.66,0.64358,0.891254,0.722106156,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,12.79513498,0.448123232
6.8904,8.30709,1894.26,0.64216,0.897695,0.715343184,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,12.81067766,0.450351231
6.3971,8.11197,2096.97,0.65336,0.849879,0.76876826,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,12.35116276,0.475647704
6.47185,8.33004,2086.19,0.65498,0.855248,0.765836342,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,12.33798519,0.473646921
6.36998,8.09188,2057.4,0.65232,0.865187,0.753964172,44.94382022,35.95505618,8.988764045,8.988764045,0,1.123595506,12.48079928,0.476924253
6.66,13.15,2177.31,0.72,0.89,0.808988764,46.15384615,15.38461538,0,30.76923077,0,7.692307692,12.25276811,0.355108782
4.49353,7.07757,989.762,0.54344,1.32957,0.408733651,40.4494382,13.48314607,0,30.33707865,0,8.988764045,9.719324652,0.1698603
5.10301,7.91374,1994.19,0.64696,0.900168,0.718710285,50.90909091,29.09090909,0,14.54545455,0,3.636363636,11.6658975,0.445121215
4.28567,5.96735,1013,0.53236,1.1236,0.473798505,48.7804878,31.70731707,4.87804878,12.19512195,0,2.43902439,13.72040376,0.477616461
5.02673,6.20221,2051.65,0.63816,0.856325,0.745231075,45.97701149,32.18390805,9.195402299,10.34482759,0,2.298850575,13.44180308,0.708548861
5.27399,6.55516,1959.6,0.6337,0.85763,0.738896727,45.97701149,32.18390805,9.195402299,10.34482759,0,2.298850575,13.26066673,0.667894201
5.24121,6.90751,1037.8,0.57342,1.23618,0.463864486,53.01204819,24.09638554,0,19.27710843,0,3.614457831,12.80661302,0.383957017
4.21234,5.96594,260.353,0.4552,1.37246,0.331667225,37.5,45.83333333,8.333333333,4.166666667,0,4.166666667,16.4799076,0.225427478
4.22597,5.76843,735.503,0.531,1.21128,0.438379235,48.27586207,27.5862069,13.79310345,6.896551724,0,3.448275862,16.78101308,0.953555196
4.61744,7.01096,1015.75,0.59098,1.0069,0.586930182,43.72469636,29.14979757,7.287449393,16.19433198,0,3.643724696,13.59146331,0.528969384
9.99848,15.52711,1685.96,0.74322,0.770284,0.964864907,35.29411765,11.76470588,47.05882353,0,0,5.882352941,8.881654497,0.280294236
7.81351,8.36121,1307.06,0.60632,0.894084,0.678146572,48.21428571,37.5,12.5,0,0,1.785714286,11.35023862,0.334990609
10.42327,18.0621,1641.12,0.6993,0.790526,0.884600886,47.25738397,43.88185654,0,7.172995781,0,1.687763713,18.36144514,0.537615119
3.85775,4.39053,173.544,0.50834,1.58321,0.321081853,17.64705882,8.823529412,0,58.82352941,0,8.823529412,13.04372009,0.102994069
6.12785,12.37213,3656.28,0.76108,0.613909,1.239727712,55.55555556,25.92592593,0,14.81481481,0,3.703703704,10.40592777,0.458459561
4.59373,4.92609,329.359,0.42358,1.2701,0.333501299,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,17.13363026,0.470999113
6.48081,9.47252,1271.45,0.58954,1.142,0.516234676,46.875,34.375,3.125,12.5,0,3.125,9.848880099,0.179531562
4.75385,5.87158,1483.35,0.59392,1.05542,0.562733319,49.41176471,27.05882353,5.882352941,14.11764706,0,3.529411765,13.29131701,0.577603063
4.04185,5.27797,1042.87,0.59626,1.27879,0.466268895,20,13.33333333,33.33333333,26.66666667,0,6.666666667,11.96130874,0.202049723
4.1432,4.67913,546.6,0.5207,1.68326,0.309340209,26.92307692,42.30769231,3.846153846,19.23076923,0,3.846153846,14.95627024,0.222799816
4.18275,4.72751,582.465,0.52418,1.638,0.32001221,26.92307692,42.30769231,3.846153846,19.23076923,0,3.846153846,14.02960201,0.194299901
4.73838,5.90111,3224.14,0.7112,0.853512,0.833263036,43.75,18.75,6.25,25,0,6.25,9.233354601,0.32275371
5.09371,10.84979,2242.39,0.73102,0.987627,0.740178225,34.28571429,17.14285714,17.14285714,20,0,11.42857143,7.532781966,0.18510247
5.10475,10.83424,2220.75,0.7295,0.990811,0.736265544,34.28571429,17.14285714,17.14285714,20,0,11.42857143,7.572383832,0.184934099
5.15775,10.83211,2228.38,0.73028,0.991313,0.736679535,34.28571429,17.14285714,17.14285714,20,0,11.42857143,7.570354688,0.187146054
36.09316,38.39638,4256.39,0.86952,0.330751,2.628926292,53.46534653,31.68316832,0,11.88118812,0,2.97029703,5.895996059,0.351629593
4.14527,5.03897,477.729,0.50692,1.26322,0.401291936,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,17.23869547,0.67609884
4.62411,5.25312,469.405,0.43378,1.36621,0.317506093,45.65217391,28.26086957,15.2173913,8.695652174,0,2.173913043,14.92573913,0.294256345
5.89987,7.33941,703.164,0.50038,1.15869,0.431849761,47.05882353,31.37254902,19.60784314,0,0,1.960784314,11.66947953,0.183939934
5.43293,7.07895,551.249,0.45578,1.23597,0.368762996,45.61403509,35.0877193,17.54385965,0,0,1.754385965,12.81738277,0.216177545
5.51917,6.9387,1279,0.56722,1.06823,0.530990517,53.52112676,28.16901408,5.633802817,11.26760563,0,1.408450704,13.5453544,0.506970425
5.38791,7.02744,557.072,0.47072,1.22872,0.383097858,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.32531689,0.182643216
5.70931,7.08217,593.246,0.4914,1.19421,0.411485417,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.58124941,0.183531855
5.20998,6.82532,521.764,0.45816,1.26745,0.361481715,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.72919712,0.1865434
5.43055,7.07901,578.494,0.47396,1.22579,0.386656768,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.23233363,0.17963292
5.55881,7.01349,564.084,0.48404,1.21167,0.399481707,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.83512349,0.191049891
8.55613,10.88811,2713.4,0.69748,0.702067,0.993466436,47.05882353,31.37254902,19.60784314,0,0,1.960784314,12.08070022,0.601369029
8.62628,10.81747,2981.53,0.70756,0.682989,1.035975689,47.05882353,31.37254902,19.60784314,0,0,1.960784314,11.47115326,0.574522747
5.51512,5.77667,548.02,0.464,1.43835,0.322591859,44,24,12,16,0,4,11.76995694,0.153344221
5.83562,6.37209,886.13,0.51612,1.3312,0.387710337,42.85714286,21.42857143,17.85714286,14.28571429,0,3.571428571,10.46824438,0.169139986
3.76343,5.10112,216.26,0.53602,1.37664,0.389368317,40.90909091,36.36363636,18.18181818,0,0,4.545454545,18.15907651,0.762443863
31.81617,33.37685,2501.76,0.83682,0.55548,1.506480881,49.48453608,28.86597938,4.12371134,12.37113402,1.030927835,4.12371134,7.485124076,0.260738293
3.77189,6.33537,1377.97,0.63538,1.09195,0.58187646,33.33333333,26.66666667,20,13.33333333,0,6.666666667,12.27071276,0.328912606
3.8396,6.40626,1013.26,0.59228,1.22785,0.482371625,35.29411765,23.52941176,17.64705882,17.64705882,0,5.882352941,14.49443474,0.558235318
3.96851,4.621,1398.72,0.56826,0.918673,0.618566127,40.81632653,40.81632653,9.523809524,8.163265306,0,0.680272109,14.11333697,0.438614401
4.99124,7.04652,1034.51,0.53774,1.10591,0.486242099,53.7037037,29.62962963,1.851851852,12.03703704,0,2.777777778,12.76793679,0.385757579
4.77124,5.17559,224.653,0.37694,1.89554,0.198856263,38.0952381,35.71428571,7.142857143,14.28571429,0,4.761904762,14.32995929,0.123837892
5.95944,6.92785,1516.95,0.59038,0.95198,0.620160087,43.1372549,39.21568627,7.843137255,7.843137255,0,1.960784314,13.06007269,0.498267276
4.08235,8.5781,1113.76,0.59616,1.22102,0.488247531,42.10526316,24.56140351,0,28.07017544,0,5.263157895,12.33186594,0.314379371
7.22422,12.70758,2296.11,0.73656,0.840959,0.875857206,48.71794872,31.62393162,2.564102564,13.67521368,0,3.418803419,7.650530078,0.204779276
4.48945,5.4044,686.609,0.52304,1.33709,0.391177856,50.90909091,29.09090909,2.424242424,14.54545455,0,3.03030303,14.45667434,0.344831156
5.55178,6.21978,2629.43,0.7017,0.911359,0.769949054,48,16,0,32,0,4,9.545915591,0.448248943
10.48758,11.72847,1451.86,0.65056,1.03086,0.631084725,44.44444444,11.11111111,0,22.22222222,0,11.11111111,8.031494981,0.173176675
4.44258,5.67441,835.09,0.54036,1.13028,0.478076229,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,15.84463129,0.842071763
8.33336,9.56221,2471.49,0.69308,0.705297,0.982678219,52.98013245,31.78807947,2.649006623,10.59602649,0,1.986754967,9.987597617,0.36435949
7.41464,12.56279,2899.59,0.74308,0.699904,1.06168846,50.84745763,23.72881356,0,20.33898305,0,5.084745763,9.28230296,0.298533952
6.18664,12.83222,2224.88,0.70894,0.918215,0.772084969,46.15384615,15.38461538,0,30.76923077,0,7.692307692,12.56395736,0.410195345
4.31087,7.7671,1487.68,0.61816,1.11145,0.556174367,34.88372093,23.25581395,13.95348837,18.60465116,0,4.651162791,11.96882878,0.425640626
9.88681,11.25321,2525.06,0.72208,0.655086,1.102267489,47.27272727,29.09090909,7.272727273,14.54545455,0,1.818181818,7.309762031,0.22084156
5.05627,5.83331,121.541,0.36332,2.03698,0.178362085,37.5,20.83333333,0,33.33333333,0,8.333333333,14.6544092,0.097906842
8.23046,13.93661,2673.77,0.75038,0.705662,1.063370282,47.72727273,25,0,22.72727273,0,4.545454545,12.60587298,0.458616784
4.146,5.27667,728.873,0.52182,1.23845,0.421349267,54.05405405,28.82882883,0,14.41441441,0,2.702702703,17.28227964,0.966022549
4.56478,7.19069,939.672,0.55654,1.30979,0.42490781,43.90243902,14.63414634,0,29.26829268,0,4.87804878,12.97608796,0.432544546
4.43531,6.98874,1837.37,0.60518,0.861557,0.702425957,51.37614679,29.35779817,0,14.67889908,0,2.752293578,13.65448559,0.536701323
4.21694,6.93935,1637,0.59946,0.944373,0.634770371,51.37614679,29.35779817,0,14.67889908,0,2.752293578,13.42580251,0.45254482
8.46949,8.93125,1473.05,0.62226,1.07172,0.580618072,39.02439024,24.3902439,2.43902439,26.82926829,0,7.317073171,10.50115476,0.257689054
5.67839,6.29148,758.172,0.52096,1.73371,0.300488548,44.44444444,8.888888889,0,40,0,6.666666667,13.63004872,0.498275102
5.45003,6.08438,746.235,0.51598,1.74666,0.295409524,44.44444444,8.888888889,0,40,0,6.666666667,13.92794524,0.527675459
9.36955,10.28847,1288.78,0.5922,0.959454,0.617226047,44.58598726,40.76433121,3.821656051,8.280254777,0,2.547770701,13.414987,0.385235145
4.75286,5.24143,387.193,0.41706,1.73091,0.240948403,30.76923077,0,15.38461538,50,0,3.846153846,13.50486023,0.215649427
7.75151,19.92035,4661.65,0.8176,0.416148,1.964685641,53.48837209,32.55813953,2.325581395,9.302325581,0,2.325581395,5.889025702,0.323697064
6.42877,8.06449,1735.19,0.64948,0.994088,0.653342561,38.29787234,32.9787234,9.574468085,13.82978723,0,5.319148936,13.11975871,0.462951566
5.30054,7.18071,1772.64,0.63984,1.02665,0.623230897,37.11340206,31.95876289,9.278350515,16.49484536,0,5.154639175,13.2820122,0.454350162
6.17686,8.70352,1314.29,0.63354,1.10684,0.572386253,38.88888889,22.22222222,0,27.77777778,0,5.555555556,10.63983666,0.298214734
4.73872,6.49654,597.103,0.48622,1.24069,0.391894833,52.7027027,33.78378378,1.351351351,9.459459459,0,2.702702703,15.36569839,0.464603326
13.27334,13.47664,2034.15,0.69836,0.710309,0.983177744,54.83870968,31.1827957,0,10.75268817,0,2.150537634,12.59368966,0.471302353
10.7455,11.47981,1344.75,0.63868,1.14506,0.557769899,44.44444444,11.11111111,0,33.33333333,0,11.11111111,8.562512306,0.199141825
10.74209,11.51419,1347.31,0.64112,1.143,0.560909886,44.44444444,11.11111111,0,33.33333333,0,11.11111111,8.612330647,0.201459149
